Time,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL
2018-01-06 16:28:33.370,23.4,22.3,-80.9,-8.7,-52.2,-86.4,-6.8,-55.5,15,8,14,40.1,12,2,0.7,12.0,0.0,0.0,1,0.0,33,0,100.0,0.0,0.0,0.0,3,12.4 / 0.0,0.0,13,RTT,25,30,22,30,81,2
2018-01-06 16:28:33.520,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,8,14,40.1,12,2,0.7,12.0,0.0,0.0,1,0.0,33,0,100.0,0.0,0.0,0.0,3,12.4 / 0.0,0.0,13,RTT,25,30,22,30,81,2
2018-01-06 16:28:33.525,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,8,14,40.1,12,2,0.7,12.0,0.0,0.0,1,0.0,33,0,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,13,RTT,25,30,22,30,81,2
2018-01-06 16:28:33.755,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,33,0,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,2,RTT,25,30,22,30,81,2
2018-01-06 16:28:33.755,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,2,RTT,25,30,22,30,81,2
2018-01-06 16:28:34.45,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,11,0,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,2,RTT,25,30,22,30,89,2
2018-01-06 16:28:34.180,24.3,21.5,-82.1,-6.3,-56.4,-88.9,-6.1,-63.5,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,16,4,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,2,RTT,25,30,22,30,89,2
2018-01-06 16:28:34.235,17.4,17.6,-86.4,-7.7,-58.4,-89.9,-7.0,-62.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,16,4,100.0,0.0,0.0,0.0,3,13.0 / 0.0,0.0,2,RTT,25,30,22,30,89,2
2018-01-06 16:28:34.240,17.4,17.6,-86.4,-7.7,-58.4,-89.9,-7.0,-62.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,16,4,100.0,0.0,0.0,0.0,3,12.5 / 0.0,0.0,2,RTT,25,30,22,30,89,2
2018-01-06 16:28:34.280,17.4,17.6,-86.4,-7.7,-58.4,-89.9,-7.0,-62.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,16,4,100.0,0.0,0.0,0.0,3,12.5 / 0.0,0.0,2,RTT,25,30,22,30,89,1
2018-01-06 16:28:34.355,17.4,17.6,-86.4,-7.7,-58.4,-89.9,-7.0,-62.4,15,3,5,227.7,6,2,21.7,0.0,0.0,6.0,1,6.0,16,4,0.0,0.0,100.0,0.0,3,12.5 / 0.0,33.3,12,RTT,25,30,22,30,89,1
2018-01-06 16:28:34.810,22.6,23.1,-88.3,-6.5,-62.1,-91.7,-6.3,-66.6,15,3,5,227.7,6,2,21.7,0.0,0.0,6.0,1,6.0,16,4,0.0,0.0,100.0,0.0,3,12.5 / 0.0,33.3,12,RTT,25,30,22,30,89,1
2018-01-06 16:28:34.815,22.6,23.1,-88.3,-6.5,-62.1,-91.7,-6.3,-66.6,15,3,5,227.7,6,2,21.7,0.0,0.0,6.0,1,6.0,16,4,0.0,0.0,100.0,0.0,3,13.0 / 0.0,33.3,12,RTT,25,30,22,30,89,1
2018-01-06 16:28:34.965,22.6,23.1,-88.3,-6.5,-62.1,-91.7,-6.3,-66.6,15,3,5,227.7,6,2,21.7,0.0,0.0,6.0,1,6.0,2,0,0.0,0.0,100.0,0.0,3,13.0 / 0.0,33.3,12,RTT,25,30,22,30,89,1
2018-01-06 16:28:35.35,22.6,23.1,-88.3,-6.5,-62.1,-91.7,-6.3,-66.6,15,3,5,227.7,6,2,21.7,0.0,0.0,6.0,1,6.0,2,0,0.0,0.0,100.0,0.0,3,13.0 / 0.0,33.3,12,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.330,22.6,23.1,-88.3,-6.5,-62.1,-91.7,-6.3,-66.6,15,2,4,233.0,4,2,22.0,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,13.0 / 0.0,0.0,6,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.435,23.1,21.7,-88.3,-7.8,-61.1,-92.6,-6.9,-66.0,15,2,4,233.0,4,2,22.0,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,13.0 / 0.0,0.0,6,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.455,23.1,21.7,-88.3,-7.8,-61.1,-92.6,-6.9,-66.0,15,2,4,233.0,4,2,22.0,0.0,0.0,4.0,1,4.0,36,0,0.0,0.0,100.0,0.0,3,13.0 / 0.0,0.0,6,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.470,23.1,21.7,-88.3,-7.8,-61.1,-92.6,-6.9,-66.0,15,2,4,233.0,4,2,22.0,0.0,0.0,4.0,1,4.0,36,0,0.0,0.0,100.0,0.0,3,12.5 / 0.0,0.0,6,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.795,23.1,21.7,-88.3,-7.8,-61.1,-92.6,-6.9,-66.0,15,2,4,233.0,4,2,22.0,0.0,0.0,4.0,1,4.0,47,2,0.0,0.0,100.0,0.0,3,12.5 / 0.0,0.0,6,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.850,23.1,21.7,-88.3,-7.8,-61.1,-92.6,-6.9,-66.0,15,12,16,52.8,24,2,0.0,24.0,0.0,0.0,1,0.0,47,2,100.0,0.0,0.0,0.0,3,12.5 / 0.0,0.0,33,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.855,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,12,16,52.8,24,2,0.0,24.0,0.0,0.0,1,0.0,47,2,100.0,0.0,0.0,0.0,3,12.5 / 0.0,0.0,33,RTT,25,30,22,30,80,1
2018-01-06 16:28:35.860,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,12,16,52.8,24,2,0.0,24.0,0.0,0.0,1,0.0,47,2,100.0,0.0,0.0,0.0,3,12.8 / 0.0,0.0,33,RTT,25,30,22,30,80,1
2018-01-06 16:28:36.25,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,12,16,52.8,24,2,0.0,24.0,0.0,0.0,1,0.0,47,2,100.0,0.0,0.0,0.0,3,12.8 / 0.0,0.0,33,RTT,25,30,22,30,69,1
2018-01-06 16:28:36.125,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,12,16,52.8,24,2,0.0,24.0,0.0,0.0,1,0.0,47,2,100.0,0.0,0.0,0.0,3,12.8 / 0.0,0.0,33,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.370,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,47,2,87.5,0.0,12.5,0.0,3,12.8 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.480,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,72,1,87.5,0.0,12.5,0.0,3,12.8 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.480,21.5,20.1,-90.3,-7.9,-63.0,-94.8,-7.6,-68.1,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,72,1,87.5,0.0,12.5,0.0,3,12.1 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.485,21.9,20.6,-90.1,-5.9,-65.1,-94.4,-6.0,-69.4,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,72,1,87.5,0.0,12.5,0.0,3,12.1 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.715,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,72,1,87.5,0.0,12.5,0.0,3,12.1 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.720,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,72,1,87.5,0.0,12.5,0.0,3,12.0 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:36.720,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,13,1,87.5,0.0,12.5,0.0,3,12.0 / 0.0,0.0,18,RTT,25,30,22,30,69,13
2018-01-06 16:28:37.40,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,15,88.1,16,2,3.0,14.0,0.0,2.0,1,2.0,13,1,87.5,0.0,12.5,0.0,3,12.0 / 0.0,0.0,18,RTT,25,30,22,30,79,13
2018-01-06 16:28:37.50,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,26,436.6,16,2,2.6,14.0,2.0,0.0,1,0.0,13,1,87.5,12.5,0.0,0.0,3,12.0 / 0.0,0.0,91,RTT,25,30,22,30,79,13
2018-01-06 16:28:37.50,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,26,436.6,16,2,2.6,14.0,2.0,0.0,1,0.0,13,1,87.5,12.5,0.0,0.0,3,12.0 / 0.0,0.0,91,RTT,25,30,22,30,79,55
2018-01-06 16:28:37.435,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,26,436.6,16,2,2.6,14.0,2.0,0.0,1,0.0,13,1,87.5,12.5,0.0,0.0,3,12.3 / 0.0,0.0,91,RTT,25,30,22,30,79,55
2018-01-06 16:28:37.500,24.8,21.2,-89.6,-6.3,-64.5,-96.4,-6.3,-71.0,15,8,26,436.6,16,2,2.6,14.0,2.0,0.0,1,0.0,14,1,87.5,12.5,0.0,0.0,3,12.3 / 0.0,0.0,91,RTT,25,30,22,30,79,55
2018-01-06 16:28:37.510,22.5,19.8,-93.4,-7.7,-67.0,-97.0,-4.6,-73.4,15,8,26,436.6,16,2,2.6,14.0,2.0,0.0,1,0.0,14,1,87.5,12.5,0.0,0.0,3,12.3 / 0.0,0.0,91,RTT,25,30,22,30,79,55
2018-01-06 16:28:37.555,22.5,19.8,-93.4,-7.7,-67.0,-97.0,-4.6,-73.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,1,100.0,0.0,0.0,0.0,3,12.3 / 0.0,0.0,2,RTT,25,30,22,30,79,55
2018-01-06 16:28:37.955,22.5,19.8,-93.4,-7.7,-67.0,-97.0,-4.6,-73.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,1,100.0,0.0,0.0,0.0,3,12.3 / 0.0,0.0,2,RTT,25,30,22,30,79,1
2018-01-06 16:28:38.35,22.5,19.8,-93.4,-7.7,-67.0,-97.0,-4.6,-73.4,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,1,100.0,0.0,0.0,0.0,3,12.3 / 0.0,0.0,2,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.35,23.2,22.4,-92.3,-6.5,-67.3,-96.3,-5.6,-72.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,1,100.0,0.0,0.0,0.0,3,12.3 / 0.0,0.0,2,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.60,23.2,22.4,-92.3,-6.5,-67.3,-96.3,-5.6,-72.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,1,100.0,0.0,0.0,0.0,3,14.0 / 0.0,0.0,2,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.65,23.2,22.4,-92.3,-6.5,-67.3,-96.3,-5.6,-72.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,4,0,100.0,0.0,0.0,0.0,3,14.0 / 0.0,0.0,2,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.310,23.2,22.4,-92.3,-6.5,-67.3,-96.3,-5.6,-72.0,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,4,0,100.0,0.0,0.0,0.0,3,14.0 / 0.0,0.0,1,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.315,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,4,0,100.0,0.0,0.0,0.0,3,14.0 / 0.0,0.0,1,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.320,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,4,0,100.0,0.0,0.0,0.0,3,13.8 / 0.0,0.0,1,RTT,25,30,22,30,57,1
2018-01-06 16:28:38.555,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,10,0,100.0,0.0,0.0,0.0,3,13.8 / 0.0,0.0,1,RTT,25,30,22,30,57,1
2018-01-06 16:28:39.5,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,10,0,100.0,0.0,0.0,0.0,3,13.8 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.130,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,10,0,100.0,0.0,0.0,0.0,3,12.1 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.135,22.5,20.1,-92.2,-6.3,-66.9,-97.9,-6.6,-71.6,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,12.1 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.145,21.8,21.0,-94.8,-6.5,-69.6,-97.1,-5.7,-72.7,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,12.1 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.595,21.8,21.6,-94.7,-6.3,-69.7,-96.3,-6.1,-71.5,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,12.1 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.640,21.8,21.6,-94.7,-6.3,-69.7,-96.3,-6.1,-71.5,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,13.7 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:39.670,21.8,21.6,-94.7,-6.3,-69.7,-96.3,-6.1,-71.5,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,13.7 / 0.0,0.0,1,RTT,25,30,22,30,38,1
2018-01-06 16:28:40.60,21.8,21.6,-94.7,-6.3,-69.7,-96.3,-6.1,-71.5,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,13.7 / 0.0,0.0,1,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.105,21.8,21.6,-94.7,-6.3,-69.7,-96.3,-6.1,-71.5,15,2,4,221.0,4,2,21.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,13.7 / 0.0,0.0,8,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.125,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,2,4,221.0,4,2,21.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,13.7 / 0.0,0.0,8,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.150,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,2,4,221.0,4,2,21.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,11.0 / 0.0,0.0,8,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.155,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,2,4,221.0,4,2,21.5,0.0,0.0,4.0,1,4.0,14,0,0.0,0.0,100.0,0.0,3,11.0 / 0.0,0.0,8,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.610,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.0 / 0.0,0.0,1,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.655,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.5 / 0.0,0.0,1,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.660,23.7,21.2,-93.3,-7.9,-65.4,-96.4,-6.5,-70.3,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.5 / 0.0,0.0,1,RTT,25,30,22,30,77,1
2018-01-06 16:28:40.680,22.9,20.2,-93.2,-6.9,-66.1,-98.8,-6.9,-71.4,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.5 / 0.0,0.0,1,RTT,25,30,22,30,77,1
2018-01-06 16:28:41.150,22.9,20.2,-93.2,-6.9,-66.1,-98.8,-6.9,-71.4,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.5 / 0.0,0.0,1,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.170,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.5 / 0.0,0.0,1,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.175,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.7 / 0.0,0.0,1,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.180,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.7 / 0.0,0.0,1,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.285,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,14,0,0.0,0.0,100.0,0.0,3,11.7 / 0.0,0.0,6,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.615,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,14,0,0.0,0.0,100.0,0.0,3,12.7 / 0.0,0.0,6,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.620,23.9,20.5,-92.7,-5.3,-68.3,-99.3,-6.2,-74.0,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,12.7 / 0.0,0.0,6,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.640,23.9,22.4,-93.7,-4.8,-69.4,-98.0,-6.6,-72.9,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,12.7 / 0.0,0.0,6,RTT,25,30,22,30,76,1
2018-01-06 16:28:41.665,23.9,22.4,-93.7,-4.8,-69.4,-98.0,-6.6,-72.9,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,12.7 / 0.0,0.0,6,RTT,25,30,22,30,76,0
2018-01-06 16:28:42.75,23.9,22.4,-93.7,-4.8,-69.4,-98.0,-6.6,-72.9,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,15.0 / 0.0,0.0,6,RTT,25,30,22,30,76,0
2018-01-06 16:28:42.80,23.9,22.4,-93.7,-4.8,-69.4,-98.0,-6.6,-72.9,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,15.0 / 0.0,0.0,6,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.90,23.9,22.4,-93.7,-4.8,-69.4,-98.0,-6.6,-72.9,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,11.5 / 0.0,0.0,6,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.175,23.0,21.0,-94.0,-6.8,-68.5,-98.5,-6.1,-73.6,15,2,4,169.0,4,2,18.5,0.0,0.0,4.0,1,4.0,2,0,0.0,0.0,100.0,0.0,3,11.5 / 0.0,0.0,6,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.180,23.0,21.0,-94.0,-6.8,-68.5,-98.5,-6.1,-73.6,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,2,0,50.0,0.0,50.0,0.0,3,11.5 / 0.0,0.0,4,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.205,23.0,21.0,-94.0,-6.8,-68.5,-98.5,-6.1,-73.6,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,14,0,50.0,0.0,50.0,0.0,3,11.5 / 0.0,0.0,4,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.585,23.0,21.0,-94.0,-6.8,-68.5,-98.5,-6.1,-73.6,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,14,0,50.0,0.0,50.0,0.0,3,11.4 / 0.0,0.0,4,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.595,23.0,21.0,-94.0,-6.8,-68.5,-98.5,-6.1,-73.6,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,2,0,50.0,0.0,50.0,0.0,3,11.4 / 0.0,0.0,4,RTT,37,72,22,72,0,0
2018-01-06 16:28:42.645,21.1,20.3,-94.1,-7.4,-68.0,-98.0,-6.4,-72.9,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,2,0,50.0,0.0,50.0,0.0,3,11.4 / 0.0,0.0,4,RTT,37,72,22,72,0,0
2018-01-06 16:28:43.0,21.1,20.3,-94.1,-7.4,-68.0,-98.0,-6.4,-72.9,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,2,0,50.0,0.0,50.0,0.0,3,11.4 / 0.0,0.0,4,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.80,21.1,20.3,-94.1,-7.4,-68.0,-98.0,-6.4,-72.9,15,2,8,129.0,4,2,10.5,2.0,0.0,2.0,1,2.0,2,0,50.0,0.0,50.0,0.0,3,11.9 / 0.0,0.0,4,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.125,21.1,20.3,-94.1,-7.4,-68.0,-98.0,-6.4,-72.9,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.9 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.195,21.0,21.4,-94.5,-6.8,-68.8,-96.2,-5.3,-72.1,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.9 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.355,21.0,21.4,-94.5,-6.8,-68.8,-96.2,-5.3,-72.1,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,25,2,100.0,0.0,0.0,0.0,3,11.9 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.480,21.0,21.4,-94.5,-6.8,-68.8,-96.2,-5.3,-72.1,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,25,2,100.0,0.0,0.0,0.0,3,10.7 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.750,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,25,2,100.0,0.0,0.0,0.0,3,10.7 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:43.760,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.7 / 0.0,0.0,1,RTT,37,72,22,72,38,0
2018-01-06 16:28:44.75,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.7 / 0.0,0.0,1,RTT,37,72,22,72,77,0
2018-01-06 16:28:44.80,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,11.2 / 0.0,0.0,1,RTT,37,72,22,72,77,0
2018-01-06 16:28:44.250,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,3,7,23.3,6,2,0.3,6.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.2 / 0.0,0.0,1,RTT,37,72,22,72,77,0
2018-01-06 16:28:44.400,20.7,18.2,-94.4,-6.5,-69.0,-99.8,-6.2,-75.0,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.2 / 0.0,0.0,1,RTT,37,72,22,72,77,0
2018-01-06 16:28:44.405,20.7,16.5,-94.0,-6.5,-68.7,-100.3,-6.7,-74.8,15,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,11.2 / 0.0,0.0,1,RTT,37,72,22,72,77,0
