Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-12-06 12:49:51.410,-106.3,-18.6,-95.9,17.7,17.8,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784173
2017-12-06 12:49:51.900,-106.9,-18.3,-100.8,17.6,16.5,3/5,Application thrpt,77757.4,77757.4,77757.4,79755,55.052802,9.784173
2017-12-06 12:49:52.145,-106.9,-18.3,-100.8,17.6,16.5,3/5,Application thrpt,77757.4,77757.4,77757.4,78398,55.052802,9.784173
2017-12-06 12:49:52.410,-107,-23.1,-94.5,17.2,19.1,3/5,Application thrpt,77757.4,77757.4,77757.4,78398,55.052802,9.784173
2017-12-06 12:49:52.940,-107,-23.2,-94.2,17,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,78398,55.052802,9.784173
2017-12-06 12:49:53.410,-106,-25.7,-90.1,16.9,20,3/5,Application thrpt,77757.4,77757.4,77757.4,78398,55.052802,9.784173
2017-12-06 12:49:53.930,-105.7,-23.5,-88.7,16.5,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,78398,55.052802,9.784173
2017-12-06 12:49:54.305,-105.7,-23.5,-88.7,16.5,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784173
2017-12-06 12:49:54.450,-107.1,-19.9,-95.5,16.4,18.1,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784173
2017-12-06 12:49:54.940,-106.6,-24.3,-92.3,15.5,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784173
2017-12-06 12:49:55.200,-106.6,-24.3,-92.3,15.5,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784172
2017-12-06 12:49:55.450,-107.5,-25.3,-94.5,14.1,17.7,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784172
2017-12-06 12:49:55.975,-106.3,-25.6,-91.4,14.9,20,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052802,9.784172
2017-12-06 12:49:56.185,-106.3,-25.6,-91.4,14.9,20,3/5,Application thrpt,77757.4,77757.4,77757.4,68658,55.052801,9.784173
2017-12-06 12:49:56.340,-106.3,-25.6,-91.4,14.9,20,3/5,Application thrpt,77757.4,77757.4,77757.4,57795,55.052801,9.784173
2017-12-06 12:49:56.455,-106.4,-26,-91.1,16.5,19.9,3/5,Application thrpt,77757.4,77757.4,77757.4,57795,55.052801,9.784173
2017-12-06 12:49:56.965,-105.8,-25.8,-89.2,17,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,57795,55.052801,9.784173
2017-12-06 12:49:57.445,-106.4,-25.7,-91.7,16.6,20.1,3/5,Application thrpt,77757.4,77757.4,77757.4,57795,55.052801,9.784173
2017-12-06 12:49:57.970,-106.4,-25.8,-91.2,15.9,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,57795,55.052801,9.784173
2017-12-06 12:49:58.310,-106.4,-25.8,-91.2,15.9,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,54250,55.052801,9.784173
2017-12-06 12:49:58.480,-106.3,-26.1,-91.1,16.2,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,54250,55.052801,9.784173
2017-12-06 12:49:58.965,-106.4,-26.1,-91.5,16.5,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,54250,55.052801,9.784173
2017-12-06 12:49:59.445,-105.8,-26.2,-88.8,17,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,54250,55.052801,9.784173
2017-12-06 12:50:00.45,-105.7,-26,-88.5,16.9,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,54250,55.052801,9.784173
2017-12-06 12:50:00.280,-105.7,-26,-88.5,16.9,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,65706,55.052801,9.784173
2017-12-06 12:50:00.575,-107.2,-23.2,-94.6,16.9,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,65706,55.052801,9.784173
2017-12-06 12:50:01.50,-107.2,-25.9,-94.6,16.8,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,65706,55.052801,9.784173
2017-12-06 12:50:01.575,-106.8,-25.6,-93.2,16.8,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,65706,55.052801,9.784173
2017-12-06 12:50:02.90,-106.1,-25.6,-90.3,15.7,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,65706,55.052801,9.784173
2017-12-06 12:50:02.355,-106.1,-25.6,-90.3,15.7,20.5,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052801,9.784173
2017-12-06 12:50:02.570,-106,-25.7,-90.1,15,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052801,9.784173
2017-12-06 12:50:03.85,-106.4,-19.8,-93.7,17.5,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052801,9.784173
2017-12-06 12:50:03.180,-106.4,-19.8,-93.7,17.5,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052802,9.784173
2017-12-06 12:50:03.580,-106.8,-26,-92.5,16,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052802,9.784173
2017-12-06 12:50:04.100,-106.1,-25.6,-90.2,15.9,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052802,9.784173
2017-12-06 12:50:04.210,-106.1,-25.6,-90.2,15.9,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,74232,55.052801,9.784173
2017-12-06 12:50:04.295,-106.1,-25.6,-90.2,15.9,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,67851,55.052801,9.784173
2017-12-06 12:50:04.600,-107,-21.8,-94.6,15.9,19,3/5,Application thrpt,77757.4,77757.4,77757.4,67851,55.052801,9.784173
2017-12-06 12:50:05.135,-106.7,-25.3,-92.9,15.9,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,67851,55.052801,9.784173
2017-12-06 12:50:05.610,-106.8,-18.3,-99.3,17.7,18,3/5,Application thrpt,77757.4,77757.4,77757.4,67851,55.052801,9.784173
2017-12-06 12:50:06.130,-106,-18.5,-96.9,18.5,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,67851,55.052801,9.784173
2017-12-06 12:50:06.295,-106,-18.5,-96.9,18.5,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,56224,55.052801,9.784173
2017-12-06 12:50:06.605,-106.7,-20.4,-92.8,11,13,3/5,Application thrpt,77757.4,77757.4,77757.4,56224,55.052801,9.784173
2017-12-06 12:50:07.90,-105.8,-20.6,-89.5,16.1,17.7,3/5,Application thrpt,77757.4,77757.4,77757.4,56224,55.052801,9.784173
2017-12-06 12:50:07.690,-104.8,-18.4,-91.4,19.6,19.8,3/5,Application thrpt,77757.4,77757.4,77757.4,56224,55.052801,9.784173
2017-12-06 12:50:08.205,-104.4,-20.1,-86.5,18.8,20,3/5,Application thrpt,77757.4,77757.4,77757.4,56224,55.052801,9.784173
2017-12-06 12:50:08.410,-104.4,-20.1,-86.5,18.8,20,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052801,9.784173
2017-12-06 12:50:08.720,-104.2,-23.8,-82.4,18.8,22,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052801,9.784173
2017-12-06 12:50:09.210,-105.1,-22,-87.1,17.8,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052801,9.784173
2017-12-06 12:50:09.770,-105.2,-19.9,-88.6,17.9,19.7,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052801,9.784173
2017-12-06 12:50:10.225,-105.2,-19.9,-88.6,17.9,19.7,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052802,9.784173
2017-12-06 12:50:10.245,-105.3,-22.8,-87.7,18.4,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,65784,55.052802,9.784173
2017-12-06 12:50:10.385,-105.3,-22.8,-87.7,18.4,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,66700,55.052802,9.784173
2017-12-06 12:50:10.770,-105.3,-19.3,-89.9,19.2,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,66700,55.052802,9.784173
2017-12-06 12:50:11.295,-105.6,-20.6,-89.8,18.7,20.4,3/5,Application thrpt,77757.4,77757.4,77757.4,66700,55.052802,9.784173
2017-12-06 12:50:11.805,-105.1,-19.9,-88,17.7,19.6,3/5,Application thrpt,77757.4,77757.4,77757.4,66700,55.052802,9.784173
2017-12-06 12:50:12.160,-105.1,-20.4,-88.1,19,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,66700,55.052802,9.784173
2017-12-06 12:50:12.470,-105.1,-20.4,-88.1,19,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,62615,55.052802,9.784173
2017-12-06 12:50:12.810,-105.9,-11,-89.9,18.2,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,62615,55.052802,9.784173
2017-12-06 12:50:13.330,-105.5,-18.1,-93.6,19.2,19.2,3/5,Application thrpt,77757.4,77757.4,77757.4,62615,55.052802,9.784173
2017-12-06 12:50:13.805,-104.7,-18.7,-92,20,19.4,3/5,Application thrpt,77757.4,77757.4,77757.4,62615,55.052802,9.784173
2017-12-06 12:50:14.370,-104,-18.1,-89.7,19.8,18.9,3/5,Application thrpt,77757.4,77757.4,77757.4,62615,55.052802,9.784173
2017-12-06 12:50:14.480,-104,-18.1,-89.7,19.8,18.9,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052802,9.784173
2017-12-06 12:50:14.855,-104.5,-18.7,-90.5,19.8,18.8,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052802,9.784173
2017-12-06 12:50:15.190,-104.5,-18.7,-90.5,19.8,18.8,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052801,9.784173
2017-12-06 12:50:15.365,-105.6,-18.8,-94.3,18.8,18.2,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052801,9.784173
2017-12-06 12:50:15.895,-104.6,-17.9,-92.2,19.5,18.1,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052801,9.784173
2017-12-06 12:50:16.410,-104.4,-18.2,-90.8,20.2,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,77326,55.052801,9.784173
2017-12-06 12:50:16.475,-104.4,-18.2,-90.8,20.2,18.5,3/5,Application thrpt,77757.4,77757.4,77757.4,78820,55.052801,9.784173
2017-12-06 12:50:16.975,-104.4,-18.3,-89.1,19.6,20.1,3/5,Application thrpt,77757.4,77757.4,77757.4,78820,55.052801,9.784173
2017-12-06 12:50:17.465,-105,-18.5,-89.6,19.4,20.4,3/5,Application thrpt,77757.4,77757.4,77757.4,78820,55.052801,9.784173
2017-12-06 12:50:17.970,-105.8,-26,-88.9,17.9,20.4,3/5,Application thrpt,77757.4,77757.4,77757.4,78820,55.052801,9.784173
2017-12-06 12:50:18.485,-104.7,-18.5,-87.9,17.8,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,78820,55.052801,9.784173
2017-12-06 12:50:18.615,-104.7,-18.5,-87.9,17.8,19.3,3/5,Application thrpt,77757.4,77757.4,77757.4,72988,55.052801,9.784173
2017-12-06 12:50:19.0,-104,-17.9,-87.9,20.1,20.6,3/5,Application thrpt,77757.4,77757.4,77757.4,72988,55.052801,9.784173
2017-12-06 12:50:19.490,-104.5,-18.9,-85.4,20,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,72988,55.052801,9.784173
2017-12-06 12:50:19.985,-105.3,-21.5,-87.4,18.5,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,72988,55.052801,9.784173
2017-12-06 12:50:20.485,-105.2,-25.7,-86.6,18,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,72988,55.052801,9.784173
2017-12-06 12:50:20.525,-105.2,-25.7,-86.6,18,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75828,55.052801,9.784173
2017-12-06 12:50:21.15,-105.1,-19.9,-87.6,19.3,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75828,55.052801,9.784173
2017-12-06 12:50:21.495,-104.9,-25.5,-85.9,18.7,21.5,3/5,Application thrpt,77757.4,77757.4,77757.4,75828,55.052801,9.784173
2017-12-06 12:50:22.10,-105.1,-20.4,-87.9,18.6,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,75828,55.052801,9.784173
2017-12-06 12:50:22.495,-103.9,-17.9,-86.4,20.7,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75828,55.052801,9.784173
2017-12-06 12:50:22.530,-103.9,-17.9,-86.4,20.7,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052801,9.784173
2017-12-06 12:50:23.10,-105.3,-23.4,-87.1,18.7,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052801,9.784173
2017-12-06 12:50:23.490,-105.1,-20.3,-87.9,19.3,21,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052801,9.784173
2017-12-06 12:50:23.970,-105.3,-22.4,-86.9,18.7,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052801,9.784173
2017-12-06 12:50:24.200,-105.3,-22.4,-86.9,18.7,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052802,9.784173
2017-12-06 12:50:24.575,-104.6,-21.5,-84.5,19,21.5,3/5,Application thrpt,77757.4,77757.4,77757.4,79150,55.052802,9.784173
2017-12-06 12:50:24.650,-104.6,-21.5,-84.5,19,21.5,3/5,Application thrpt,77757.4,77757.4,77757.4,78993,55.052802,9.784173
2017-12-06 12:50:25.50,-102.9,-18.3,-80.8,20.8,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,78993,55.052802,9.784173
2017-12-06 12:50:25.570,-101.9,-18.5,-80.4,21.8,20.9,3/5,Application thrpt,77757.4,77757.4,77757.4,78993,55.052802,9.784173
2017-12-06 12:50:26.45,-104.3,-18.5,-89.8,20.2,17.9,3/5,Application thrpt,77757.4,77757.4,77757.4,78993,55.052802,9.784173
2017-12-06 12:50:26.565,-103.5,-21.1,-82.5,19,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,78993,55.052802,9.784173
2017-12-06 12:50:26.600,-103.5,-21.1,-82.5,19,20.2,3/5,Application thrpt,77757.4,77757.4,77757.4,75779,55.052802,9.784173
2017-12-06 12:50:27.80,-103,-26,-77.5,17.6,22.5,3/5,Application thrpt,77757.4,77757.4,77757.4,75779,55.052802,9.784173
2017-12-06 12:50:27.580,-103.5,-25.5,-80.3,18.3,22.6,3/5,Application thrpt,77757.4,77757.4,77757.4,75779,55.052802,9.784173
2017-12-06 12:50:28.80,-104.8,-26,-84.7,18,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,75779,55.052802,9.784173
2017-12-06 12:50:28.610,-104.3,-25.4,-83.1,16.6,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,75779,55.052802,9.784173
2017-12-06 12:50:28.625,-104.3,-25.4,-83.1,16.6,20.3,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052802,9.784173
2017-12-06 12:50:29.80,-104,-25.3,-81.1,17,21.8,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052802,9.784173
2017-12-06 12:50:29.190,-104,-25.3,-81.1,17,21.8,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052801,9.784173
2017-12-06 12:50:29.620,-103,-25.9,-78,18.4,23,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052801,9.784173
2017-12-06 12:50:30.130,-105,-25.8,-85.7,18.6,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052801,9.784173
2017-12-06 12:50:30.180,-105,-25.8,-85.7,18.6,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,68947,55.052802,9.784173
2017-12-06 12:50:30.625,-105,-25.8,-85.7,18.6,21.4,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052802,9.784173
2017-12-06 12:50:30.645,-105.1,-25.8,-86.3,17.4,20.8,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052802,9.784173
2017-12-06 12:50:31.150,-105.4,-22.2,-87.3,18.6,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052802,9.784173
2017-12-06 12:50:31.190,-105.4,-22.2,-87.3,18.6,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052801,9.784173
2017-12-06 12:50:31.680,-105.3,-26.2,-86.3,17.4,21.2,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052801,9.784173
2017-12-06 12:50:32.180,-105.8,-25.6,-89.1,16.6,20.7,3/5,Application thrpt,77757.4,77757.4,77757.4,59776,55.052801,9.784173
2017-12-06 12:50:32.650,-105.8,-25.6,-89.1,16.6,20.7,3/5,Application thrpt,77757.4,77757.4,77757.4,58597,55.052801,9.784173
2017-12-06 12:50:32.705,-102.3,-25.4,-75,17.2,23.2,3/5,Application thrpt,77757.4,77757.4,77757.4,58597,55.052801,9.784173
2017-12-06 12:50:33.210,-101.5,-25.4,-72.2,20.8,23.1,3/5,Application thrpt,77757.4,77757.4,77757.4,58597,55.052801,9.784173
2017-12-06 12:50:33.690,-101.8,-25.8,-73.2,19.3,23.3,3/5,Application thrpt,77757.4,77757.4,77757.4,58597,55.052801,9.784173
2017-12-06 12:50:34.165,-102.2,-26,-74.5,18.6,23.6,3/5,Application thrpt,77757.4,77757.4,77757.4,58597,55.052801,9.784173
2017-12-06 12:50:34.655,-102.2,-26,-74.5,18.6,23.6,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:34.715,-102.3,-25.6,-75.4,17.5,22,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:35.215,-101.6,-25.5,-72.8,18.3,23.6,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:35.725,-101.8,-25.5,-73.5,18.5,22.9,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:36.205,-102.6,-25.5,-76.4,17.6,22,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:36.735,-103.4,-20.8,-80.4,19.5,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,54686,55.052801,9.784173
2017-12-06 12:50:36.770,-103.4,-20.8,-80.4,19.5,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,59836,55.052801,9.784173
2017-12-06 12:50:37.215,-102.2,-25.3,-75.5,19.2,23,3/5,Application thrpt,77757.4,77757.4,77757.4,59836,55.052801,9.784173
2017-12-06 12:50:37.735,-102,-25,-74.6,19.4,23.4,3/5,Application thrpt,77757.4,77757.4,77757.4,59836,55.052801,9.784173
2017-12-06 12:50:38.250,-102.1,-26,-74.2,18.7,22.4,3/5,Application thrpt,77757.4,77757.4,77757.4,59836,55.052801,9.784173
2017-12-06 12:50:38.710,-102.1,-26,-74.2,18.7,22.4,3/5,Application thrpt,77757.4,77757.4,77757.4,66373,55.052801,9.784173
2017-12-06 12:50:38.765,-102.3,-25.6,-75.2,17.6,21.3,3/5,Application thrpt,77757.4,77757.4,77757.4,66373,55.052801,9.784173
2017-12-06 12:50:39.255,-102.4,-25.5,-76.1,17.9,23.1,3/5,Application thrpt,77757.4,77757.4,77757.4,66373,55.052801,9.784173
2017-12-06 12:50:39.770,-102.4,-25.6,-75.7,17.5,22.1,3/5,Application thrpt,77757.4,77757.4,77757.4,66373,55.052801,9.784173
2017-12-06 12:50:40.250,-102.2,-25.5,-74.8,16.8,22.3,3/5,Application thrpt,77757.4,77757.4,77757.4,66373,55.052801,9.784173
2017-12-06 12:50:40.710,-102.2,-25.5,-74.8,16.8,22.3,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:40.765,-102.2,-25.7,-74.7,17.8,21.9,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:41.300,-102.7,-25.5,-76.5,19,23.1,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:41.800,-102.5,-25.4,-76.3,17.8,21.6,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:42.285,-102.5,-25.8,-76,18,23,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:42.805,-102.9,-25.6,-77.5,17.4,22.9,3/5,Application thrpt,77757.4,77757.4,77757.4,61336,55.052801,9.784173
2017-12-06 12:50:42.810,-102.9,-25.6,-77.5,17.4,22.9,3/5,Application thrpt,77757.4,77757.4,77757.4,62754,55.052801,9.784173
2017-12-06 12:50:43.340,-102.6,-26,-75.8,18.4,23,3/5,Application thrpt,77757.4,77757.4,77757.4,62754,55.052801,9.784173
2017-12-06 12:50:43.815,-102.6,-26.2,-75.9,19.4,22.4,3/5,Application thrpt,77757.4,77757.4,77757.4,62754,55.052801,9.784173
2017-12-06 12:50:44.330,-102,-25.2,-73.4,19.2,22.4,3/5,Application thrpt,77757.4,77757.4,77757.4,62754,55.052801,9.784173
2017-12-06 12:50:44.810,-102,-25.2,-73.4,19.2,22.4,3/5,Application thrpt,77757.4,77757.4,77757.4,61077,55.052801,9.784173
2017-12-06 12:50:44.845,-102.6,-25.9,-75.8,18.6,22.9,3/5,Application thrpt,77757.4,77757.4,77757.4,61077,55.052801,9.784173
2017-12-06 12:50:45.340,-102.1,-25.4,-74.1,18.2,21.3,3/5,Application thrpt,77757.4,77757.4,77757.4,61077,55.052801,9.784173
2017-12-06 12:50:45.850,-102.5,-25.6,-76.3,18.6,22.1,3/5,Application thrpt,77757.4,77757.4,77757.4,61077,55.052801,9.784173
2017-12-06 12:50:46.370,-102.9,-25.6,-77.9,17.5,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,61077,55.052801,9.784173
2017-12-06 12:50:46.805,-102.9,-25.6,-77.9,17.5,21.1,3/5,Application thrpt,77757.4,77757.4,77757.4,52426,55.052801,9.784173
2017-12-06 12:50:46.840,-102.8,-25.9,-76.9,18.9,21.7,3/5,Application thrpt,77757.4,77757.4,77757.4,52426,55.052801,9.784173
2017-12-06 12:50:47.365,-102,-25.3,-74.1,19.7,22.1,3/5,Application thrpt,77757.4,77757.4,77757.4,52426,55.052801,9.784173
2017-12-06 12:50:47.850,-103,-25.3,-78.5,19.6,22.5,3/5,Application thrpt,77757.4,77757.4,77757.4,52426,55.052801,9.784173
2017-12-06 12:50:48.20,-103,-25.3,-78.5,19.6,22.5,3/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:48.30,-103,-25.3,-78.5,19.6,22.5,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:48.365,-103.2,-0.3,-85.1,19.8,22.8,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:48.885,-102.5,1.5,-102.1,19,22.2,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:49.370,-102.2,-0.2,-83.5,19.4,22.9,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:49.880,-101.8,-1.7,-81.2,19.2,23,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:50.410,-101.3,-2.5,-76.7,19.6,23.5,4/5,Application thrpt,77757.4,68852.2,73304.8,0,55.052801,9.784173
2017-12-06 12:50:50.605,-101.3,-2.5,-76.7,19.6,23.5,4/5,Application thrpt,77757.4,68852.2,73304.8,14224,55.052801,9.784173
2017-12-06 12:50:50.950,-102.2,-4.1,-77.1,19.4,22.1,4/5,Application thrpt,77757.4,68852.2,73304.8,14224,55.052801,9.784173
2017-12-06 12:50:51.445,-103.4,-6.8,-84.5,19.7,21.7,4/5,Application thrpt,77757.4,68852.2,73304.8,14224,55.052801,9.784173
2017-12-06 12:50:51.945,-103.5,-6.8,-82.5,19.2,21.4,4/5,Application thrpt,77757.4,68852.2,73304.8,14224,55.052801,9.784173
2017-12-06 12:50:52.475,-103.7,-22.3,-81,20.1,22.1,4/5,Application thrpt,77757.4,68852.2,73304.8,14224,55.052801,9.784173
2017-12-06 12:50:52.615,-103.7,-22.3,-81,20.1,22.1,4/5,Application thrpt,77757.4,68852.2,73304.8,70893,55.052801,9.784173
2017-12-06 12:50:52.960,-102.7,-20.9,-77,20.2,21.7,4/5,Application thrpt,77757.4,68852.2,73304.8,70893,55.052801,9.784173
2017-12-06 12:50:53.470,-101.9,-25.7,-73.7,21.1,23.4,4/5,Application thrpt,77757.4,68852.2,73304.8,70893,55.052801,9.784173
2017-12-06 12:50:54.75,-101.8,-23.6,-73.6,19.6,21.2,4/5,Application thrpt,77757.4,68852.2,73304.8,70893,55.052801,9.784173
2017-12-06 12:50:54.545,-101.9,-26,-73.4,19.2,21.1,4/5,Application thrpt,77757.4,68852.2,73304.8,70893,55.052801,9.784173
2017-12-06 12:50:54.615,-101.9,-26,-73.4,19.2,21.1,4/5,Application thrpt,77757.4,68852.2,73304.8,104210,55.052801,9.784173
2017-12-06 12:50:55.70,-102.1,-25.6,-74.7,19.3,22,4/5,Application thrpt,77757.4,68852.2,73304.8,104210,55.052801,9.784173
2017-12-06 12:50:55.470,-102.3,-25.8,-75.2,21.5,23.3,4/5,Application thrpt,77757.4,68852.2,73304.8,104210,55.052801,9.784173
2017-12-06 12:50:56.145,-102.6,-12,-78.8,21.5,22.8,4/5,Application thrpt,77757.4,68852.2,73304.8,104210,55.052801,9.784173
2017-12-06 12:50:56.650,-102.6,-12,-78.8,21.5,22.8,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052801,9.784173
2017-12-06 12:50:56.670,-102.5,-19,-78.6,18.9,20.1,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052801,9.784173
2017-12-06 12:50:57.145,-102.3,-21.9,-75.8,20.1,21.3,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052801,9.784173
2017-12-06 12:50:57.685,-101.9,-23,-74.2,20.8,22.3,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052801,9.784173
2017-12-06 12:50:58.190,-102.1,-14.7,-76,21.2,22.2,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052801,9.784173
2017-12-06 12:50:58.265,-102.1,-14.7,-76,21.2,22.2,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052802,9.784173
2017-12-06 12:50:58.670,-102.1,-19.6,-75.8,20.9,22,4/5,Application thrpt,77757.4,68852.2,73304.8,100860,55.052802,9.784173
2017-12-06 12:50:58.685,-102.1,-19.6,-75.8,20.9,22,4/5,Application thrpt,77757.4,68852.2,73304.8,106197,55.052802,9.784173
2017-12-06 12:50:59.185,-102.8,-11.9,-78.1,21.4,23.1,4/5,Application thrpt,77757.4,68852.2,73304.8,106197,55.052802,9.784173
2017-12-06 12:50:59.760,-101.9,-13.5,-75.3,21.6,22.8,4/5,Application thrpt,77757.4,68852.2,73304.8,106197,55.052802,9.784173
2017-12-06 12:51:00.225,-102.2,-20.5,-75.1,21.7,23.1,4/5,Application thrpt,77757.4,68852.2,73304.8,106197,55.052802,9.784173
2017-12-06 12:51:00.690,-102.2,-20.5,-75.1,21.7,23.1,4/5,Application thrpt,77757.4,68852.2,73304.8,100094,55.052802,9.784173
