Time,Intermediate KPI,RSRP
2018-01-18 21:27:34.895,40423,-79.2
2018-01-18 21:27:34.965,40423,-79.1
2018-01-18 21:27:35.480,40423,-79.2
2018-01-18 21:27:35.995,40423,-80.5
2018-01-18 21:27:36.520,40423,-81.2
2018-01-18 21:27:36.895,46313,-81.2
2018-01-18 21:27:37.35,46313,-83.7
2018-01-18 21:27:37.560,46313,-85.9
2018-01-18 21:27:38.70,46313,-85.4
2018-01-18 21:27:38.600,46313,-87.1
2018-01-18 21:27:38.895,32968,-87.1
2018-01-18 21:27:39.125,32968,-87.4
2018-01-18 21:27:39.605,32968,-85.6
2018-01-18 21:27:40.165,32968,-85.1
2018-01-18 21:27:40.685,32968,-87.4
2018-01-18 21:27:40.900,23611,-87.4
2018-01-18 21:27:41.170,23611,-88.5
2018-01-18 21:27:41.690,23611,-84.5
2018-01-18 21:27:42.165,23611,-86.5
2018-01-18 21:27:42.725,23611,-86.8
2018-01-18 21:27:42.995,28745,-86.8
2018-01-18 21:27:43.210,28745,-84.1
2018-01-18 21:27:43.770,28745,-84.5
2018-01-18 21:27:44.290,28745,-84.7
2018-01-18 21:27:44.770,28745,-84.9
2018-01-18 21:27:44.980,42728,-84.9
2018-01-18 21:27:45.325,42728,-83.5
2018-01-18 21:27:45.845,42728,-86.3
2018-01-18 21:27:46.365,42728,-88.5
2018-01-18 21:27:46.810,42728,-89.8
2018-01-18 21:27:46.990,25350,-89.8
2018-01-18 21:27:47.395,25350,-92.6
2018-01-18 21:27:47.890,25350,-93.3
2018-01-18 21:27:48.440,25350,-93.0
2018-01-18 21:27:48.955,25350,-92.9
2018-01-18 21:27:49.0,17255,-92.9
2018-01-18 21:27:49.480,17255,-90.9
2018-01-18 21:27:49.960,17255,-91.7
2018-01-18 21:27:50.940,21125,-91.7
2018-01-18 21:27:51.0,21125,-92.7
2018-01-18 21:27:51.475,21125,-91.6
2018-01-18 21:27:52.0,21125,-91.1
2018-01-18 21:27:52.475,21125,-94.3
2018-01-18 21:27:52.940,15608,-94.3
2018-01-18 21:27:53.45,15608,-94.0
2018-01-18 21:27:53.560,15608,-96.2
2018-01-18 21:27:54.40,15608,-98.2
2018-01-18 21:27:54.520,15608,-98.6
2018-01-18 21:27:54.940,9833,-98.6
2018-01-18 21:27:55.70,9833,-93.5
2018-01-18 21:27:55.585,9833,-95.3
2018-01-18 21:27:56.65,9833,-95.0
2018-01-18 21:27:56.590,9833,-95.6
2018-01-18 21:27:57.45,12835,-95.6
2018-01-18 21:27:57.105,12835,-97.1
2018-01-18 21:27:57.600,12835,-98.7
2018-01-18 21:27:58.100,12835,-98.8
2018-01-18 21:27:58.635,12835,-97.9
2018-01-18 21:27:58.995,12726,-97.9
2018-01-18 21:27:59.140,12726,-97.8
2018-01-18 21:27:59.670,12726,-97.5
2018-01-18 21:28:00.140,12726,-97.8
2018-01-18 21:28:00.670,12726,-98.3
2018-01-18 21:28:00.995,10011,-98.3
2018-01-18 21:28:01.180,10011,-97.4
2018-01-18 21:28:01.680,10011,-97.6
2018-01-18 21:28:02.180,10011,-96.8
2018-01-18 21:28:02.670,10011,-96.2
2018-01-18 21:28:03.20,3801,-96.2
2018-01-18 21:28:03.190,3801,-94.8
2018-01-18 21:28:03.715,3801,-94.7
2018-01-18 21:28:04.230,3801,-93.6
2018-01-18 21:28:04.705,3801,-92.5
2018-01-18 21:28:05.10,21071,-92.5
2018-01-18 21:28:05.225,21071,-93.6
2018-01-18 21:28:05.705,21071,-94.8
2018-01-18 21:28:06.225,21071,-96.2
2018-01-18 21:28:06.755,21071,-95.1
2018-01-18 21:28:07.10,22502,-95.1
2018-01-18 21:28:07.220,22502,-93.2
2018-01-18 21:28:07.745,22502,-91.0
2018-01-18 21:28:08.260,22502,-90.3
2018-01-18 21:28:09.10,30292,-90.3
2018-01-18 21:28:09.265,30292,-90.5
2018-01-18 21:28:10.260,30292,-90.3
2018-01-18 21:28:10.800,30292,-89.8
2018-01-18 21:28:11.15,26401,-89.8
2018-01-18 21:28:11.310,26401,-89.7
2018-01-18 21:28:11.795,26401,-90.1
2018-01-18 21:28:12.300,26401,-90.4
2018-01-18 21:28:12.830,26401,-89.1
2018-01-18 21:28:13.15,4038,-89.1
2018-01-18 21:28:13.305,4038,-87.5
2018-01-18 21:28:13.835,4038,-87.4
2018-01-18 21:28:14.345,4038,-87.2
2018-01-18 21:28:15.15,14622,-87.2
2018-01-18 21:28:15.345,14622,-86.2
2018-01-18 21:28:15.835,14622,-86.4
2018-01-18 21:28:16.830,14622,-85.9
2018-01-18 21:28:17.20,16220,-85.9
2018-01-18 21:28:17.365,16220,-86.2
2018-01-18 21:28:17.850,16220,-86.4
2018-01-18 21:28:18.340,16220,-84.9
2018-01-18 21:28:18.870,16220,-85.8
2018-01-18 21:28:19.20,40933,-85.8
2018-01-18 21:28:19.380,40933,-86.5
2018-01-18 21:28:19.870,40933,-86.8
2018-01-18 21:28:20.380,40933,-88.7
