Time,Intermediate KPI,RSRP
2018-01-18 20:03:09.505,60956,-104.1
2018-01-18 20:03:09.530,60956,-105.4
2018-01-18 20:03:10.45,60956,-106.3
2018-01-18 20:03:10.570,60956,-102.7
2018-01-18 20:03:11.50,60956,-105.4
2018-01-18 20:03:11.510,63187,-105.4
2018-01-18 20:03:11.565,63187,-103.8
2018-01-18 20:03:12.50,63187,-102.8
2018-01-18 20:03:12.605,63187,-103.2
2018-01-18 20:03:13.90,63187,-100.6
2018-01-18 20:03:13.515,53683,-100.6
2018-01-18 20:03:13.605,53683,-104.9
2018-01-18 20:03:14.90,53683,-105.1
2018-01-18 20:03:14.605,53683,-105.2
2018-01-18 20:03:15.140,53683,-104.2
2018-01-18 20:03:15.515,31799,-104.2
2018-01-18 20:03:15.655,31799,-104.1
2018-01-18 20:03:16.175,31799,-103.3
2018-01-18 20:03:16.645,31799,-102.8
2018-01-18 20:03:17.210,31799,-102.1
2018-01-18 20:03:17.515,58731,-102.1
2018-01-18 20:03:17.690,58731,-103.3
2018-01-18 20:03:18.210,58731,-104.4
2018-01-18 20:03:18.730,58731,-104.9
2018-01-18 20:03:19.220,58731,-105.5
2018-01-18 20:03:19.515,42834,-105.5
2018-01-18 20:03:19.735,42834,-104.6
2018-01-18 20:03:20.250,42834,-104.7
2018-01-18 20:03:20.725,42834,-103.0
2018-01-18 20:03:21.215,42834,-104.6
2018-01-18 20:03:21.520,72256,-104.6
2018-01-18 20:03:21.770,72256,-102.5
2018-01-18 20:03:22.295,72256,-103.3
2018-01-18 20:03:22.805,72256,-104.1
2018-01-18 20:03:23.285,72256,-102.5
2018-01-18 20:03:23.520,76813,-102.5
2018-01-18 20:03:23.810,76813,-100.9
2018-01-18 20:03:24.285,76813,-100.4
2018-01-18 20:03:24.810,76813,-101.6
2018-01-18 20:03:25.290,76813,-100.3
2018-01-18 20:03:25.520,68665,-100.3
2018-01-18 20:03:25.845,68665,-100.0
2018-01-18 20:03:26.370,68665,-100.2
2018-01-18 20:03:26.895,68665,-100.1
2018-01-18 20:03:27.415,68665,-100.6
2018-01-18 20:03:27.520,76532,-100.6
2018-01-18 20:03:27.890,76532,-100.1
2018-01-18 20:03:28.405,76532,-101.4
2018-01-18 20:03:28.890,76532,-102.0
2018-01-18 20:03:29.445,76532,-98.9
2018-01-18 20:03:29.595,69348,-98.9
2018-01-18 20:03:29.930,69348,-99.9
2018-01-18 20:03:30.450,69348,-99.3
2018-01-18 20:03:30.965,69348,-99.7
2018-01-18 20:03:31.495,69348,-100.4
2018-01-18 20:03:31.665,74315,-100.4
2018-01-18 20:03:32.5,74315,-99.1
2018-01-18 20:03:32.490,74315,-100.9
2018-01-18 20:03:33.5,74315,-101.0
2018-01-18 20:03:33.525,74315,-99.7
2018-01-18 20:03:33.670,60590,-99.7
2018-01-18 20:03:33.980,60590,-99.6
2018-01-18 20:03:34.570,60590,-99.1
2018-01-18 20:03:35.50,60590,-98.3
2018-01-18 20:03:35.570,60590,-98.2
2018-01-18 20:03:35.665,40990,-98.2
2018-01-18 20:03:36.40,40990,-99.1
2018-01-18 20:03:36.570,40990,-101.3
2018-01-18 20:03:37.80,40990,-99.6
2018-01-18 20:03:37.570,40990,-99.3
2018-01-18 20:03:37.695,31774,-99.3
2018-01-18 20:03:38.85,31774,-100.2
2018-01-18 20:03:38.575,31774,-99.3
2018-01-18 20:03:39.85,31774,-101.1
2018-01-18 20:03:39.605,31774,-101.0
2018-01-18 20:03:39.690,61497,-101.0
2018-01-18 20:03:40.130,61497,-101.1
2018-01-18 20:03:40.650,61497,-102.1
2018-01-18 20:03:41.170,61497,-100.8
2018-01-18 20:03:41.690,61497,-102.5
2018-01-18 20:03:41.690,70736,-102.5
2018-01-18 20:03:42.180,70736,-102.8
2018-01-18 20:03:42.690,70736,-102.0
2018-01-18 20:03:42.755,0,-102.0
